0,194.82892990112305,212.55399703979492,231.51857376098633,233.4866714477539,218.95071029663086,224.09788131713867,226.20405197143555,225.48614501953125,224.15998458862305,207.35273361206055,208.0950927734375,208.32401275634766,208.3803939819336,192.32940673828125,191.51241302490234,194.58024978637695,194.5623779296875,176.1716079711914,177.8897476196289,181.88913345336914,182.22896575927734,205.79418182373047,196.08844757080078,172.37324237823486,147.75660037994385,133.90538692474365,144.89748001098633,129.52727794647217,138.23710441589355,143.2465124130249,144.06911373138428,132.52073764801025,155.5248212814331,153.95350456237793,146.8573808670044,135.89052200317383,156.39291286468506,156.4928913116455,151.8368625640869,145.6219482421875,159.26140308380127,160.93352794647217
0,196.63976669311523,214.1929054260254,234.08117294311523,236.14946365356445,221.6981315612793,226.6716766357422,229.00863647460938,228.4296417236328,227.46078491210938,209.80066299438477,211.03857040405273,211.03534698486328,211.27338409423828,194.73154067993164,194.3604850769043,197.14706420898438,197.13882446289062,178.4470558166504,180.41305541992188,184.27261352539062,184.4460678100586,204.23955917358398,195.26009559631348,172.1336317062378,147.25632190704346,133.45378875732422,144.25367832183838,128.35355758666992,136.02609157562256,139.94154453277588,143.3664894104004,131.45137310028076,154.500732421875,152.21556186676025,146.07981204986572,134.84058380126953,155.6285047531128,155.0897741317749,150.91609954833984,144.71036911010742,158.78364086151123,160.20559787750244
0,198.11193466186523,215.70257186889648,235.53783416748047,238.35235595703125,223.89892578125,228.67515563964844,231.49463653564453,230.93395233154297,229.3338394165039,211.76630020141602,213.2361602783203,212.97088623046875,212.7798080444336,196.56579971313477,196.34864807128906,198.9920425415039,198.60429763793945,180.30784606933594,182.54526138305664,186.25152587890625,186.2401008605957,203.6148977279663,195.18430709838867,171.1892795562744,146.21347904205322,132.3937225341797,143.21129322052002,127.28314876556396,135.17643928527832,139.96410369873047,142.1479082107544,130.30305862426758,153.69097709655762,151.67804718017578,144.59076404571533,133.81796836853027,154.8673152923584,154.653639793396,148.92066478729248,142.48794078826904,156.86285018920898,158.71105670928955
0,201.85161590576172,219.29494857788086,238.6191749572754,241.62469863891602,228.08624267578125,232.70523071289062,235.49787521362305,235.2480697631836,234.3651580810547,215.77594757080078,217.01183319091797,216.16634368896484,216.6969871520996,200.39268493652344,200.18749237060547,202.2199821472168,202.22421646118164,183.93842697143555,186.0807228088379,189.42996978759766,189.42296981811523,202.3310136795044,192.75710105895996,169.66320991516113,145.4153537750244,131.32893562316895,142.7504539489746,127.13175773620605,127.92928218841553,128.0643081665039,141.45564079284668,129.20059204101562,151.5707302093506,149.78546619415283,143.80288124084473,132.1426820755005,152.28846073150635,151.75805568695068,148.1929636001587,141.26725673675537,154.78440284729004,156.2603759765625
0,202.78757095336914,220.9015655517578,240.09832382202148,242.31111526489258,228.70515823364258,233.5921287536621,236.5854835510254,236.75945281982422,235.40935516357422,216.45910263061523,217.82657623291016,217.88162231445312,217.96270370483398,200.93393325805664,201.0918426513672,203.93959045410156,203.41798782348633,184.45444107055664,187.28654861450195,191.1964988708496,190.69721221923828,202.5221300125122,193.62582206726074,169.92173194885254,145.50541877746582,131.33926391601562,142.83835887908936,127.07094669342041,128.40288162231445,129.79880332946777,141.63740158081055,129.36205387115479,151.71067714691162,150.97121715545654,144.27173137664795,132.32797622680664,152.71791458129883,153.27505588531494,149.30570125579834,141.61770343780518,155.32485008239746,157.76043891906738
0,203.82213592529297,221.9304656982422,240.7925033569336,242.13743209838867,229.07865524291992,234.76211547851562,236.95558547973633,237.37388610839844,236.28604888916016,217.24237442016602,218.39141845703125,218.63122940063477,218.66193771362305,201.76368713378906,201.8564224243164,204.6866798400879,204.0025520324707,185.5504035949707,187.98650741577148,191.92232131958008,191.43505096435547,203.45187664031982,194.31527137756348,170.09063243865967,145.0166416168213,130.57681560516357,142.7907657623291,127.24521160125732,128.5989475250244,130.14448642730713,141.71530723571777,129.68117237091064,152.3499584197998,151.0011863708496,144.36986446380615,132.96815872192383,153.39454650878906,153.39038372039795,149.33980464935303,141.16596221923828,154.83172416687012,156.9202709197998
0,203.87853622436523,221.96630477905273,240.4509162902832,242.1660041809082,229.3347930908203,235.3118133544922,237.1694564819336,237.06071853637695,235.6529998779297,217.67131805419922,218.58514785766602,218.5487937927246,218.7588882446289,202.0848274230957,201.86988830566406,204.48469161987305,203.9992332458496,185.8648681640625,187.93914794921875,191.91102981567383,191.90397262573242,203.76760482788086,194.16741371154785,170.04817485809326,145.38615703582764,130.93143939971924,142.52460479736328,127.24635601043701,128.09916973114014,129.32716369628906,141.36317253112793,129.76256847381592,152.47057914733887,151.02227210998535,143.98478507995605,132.6525592803955,153.04006576538086,153.0485200881958,148.93934726715088,141.120343208313,154.69977378845215,156.67282104492188
0,203.46837997436523,221.43980026245117,240.49245834350586,242.00664520263672,228.66565704345703,235.04632949829102,237.32759475708008,237.6085662841797,236.75312042236328,217.38758087158203,218.83007049560547,218.48682403564453,218.5930633544922,201.83862686157227,202.04307556152344,204.4443702697754,203.9677619934082,185.5997657775879,188.20734024047852,191.90303802490234,191.39665603637695,204.22282218933105,195.50926208496094,171.00206851959229,145.81944465637207,131.75271034240723,143.68998527526855,128.03642749786377,128.60003471374512,129.32054042816162,142.4765110015869,130.19323825836182,153.51070404052734,152.4149465560913,144.90453243255615,133.00050258636475,154.43510055541992,154.74308967590332,149.78314876556396,141.92843914031982,156.09563827514648,158.32280158996582
0,202.9399299621582,221.23308181762695,240.55620193481445,241.8224334716797,227.97456741333008,234.92420196533203,237.2162628173828,237.30901718139648,236.21042251586914,217.22719192504883,218.71124267578125,218.26892852783203,218.21386337280273,201.73833847045898,201.91104888916016,204.15159225463867,203.54934692382812,185.40048599243164,187.74654388427734,191.41456604003906,191.12991333007812,204.71956729888916,195.54372310638428,171.72494888305664,146.65439128875732,132.82499313354492,144.99881744384766,129.38053607940674,129.71165657043457,130.6279706954956,143.56184005737305,131.28297328948975,154.15772438049316,153.58690738677979,146.0066270828247,133.6601972579956,154.40227031707764,155.24127960205078,150.87954998016357,142.6433515548706,156.15024089813232,158.5066795349121
0,202.63128280639648,221.22125625610352,241.59616470336914,242.29825973510742,227.78749465942383,234.34236526489258,236.99289321899414,236.68670654296875,235.1557159423828,216.62796020507812,218.53708267211914,217.8581428527832,217.91404724121094,200.94045639038086,201.46739959716797,203.51543426513672,202.85892486572266,184.26897048950195,187.12303161621094,190.5729103088379,189.85441207885742,205.19999027252197,195.99529266357422,172.74855136871338,148.00167560577393,134.2129611968994,145.6259822845459,130.5208396911621,129.72411632537842,129.5183801651001,144.23077583312988,132.090482711792,154.65936183929443,153.76633644104004,146.72680377960205,134.844388961792,155.3294563293457,155.51515102386475,151.74306392669678,143.9803647994995,157.60482788085938,159.6597146987915
